47|4044.33|5063.33|4361.98|3737.14|3557.19|3427.73|3847.44|28039.14|29708.0
48|326.98|349.4|317.3|336.81|322.7|370.12|337.66|2360.97|2642.0
49|1.49|1.03|10.27|0.4|2.29|0.43|3.54|19.45|23.0
50|128.8|35.0|38.2|79.62|90.27|25.33|145.53|542.75|451.0
51|499.48|376.18|445.22|450.16|468.5|523.2|699.26|3462.0|7104.0
52|242.63|171.03|289.38|229.11|234.7|221.4|232.3|1620.55|1554.0
53|1.29|1.14|9.24|9.17|17.11|21.7|14.3|73.95|101.0
54|174.01|170.74|187.32|177.57|179.05|216.31|169.51|1274.51|1350.0
55|177.28|230.61|158.94|162.51|160.19|198.28|174.39|1262.2|1280.0
56|314.13|236.25|292.73|297.05|281.75|290.97|260.11|1972.99|2026.0
57|374.49|380.95|425.61|384.96|384.88|385.18|382.58|2718.65|2698.0
58|211.0|212.22|218.04|240.02|223.39|223.26|204.73|1532.66|1592.0
59|86.84|109.29|82.77|83.23|70.81|84.98|70.49|588.41|621.0
60|379.0|384.97|395.31|398.57|431.47|421.8|343.95|2755.07|2056.0
61|384.56|368.4|316.09|337.86|228.92|354.87|325.85|2316.55|2270.0
62|121.06|118.93|115.49|114.9|113.64|112.44|111.84|808.3|781.0
63|0.08|0.07|0.03|0.03|0.01|0.0|0.02|0.24|0.0
64|118.13|147.89|170.59|137.57|146.32|140.95|125.4|986.85|896.0
65|28.99|4.31|41.6|46.72|38.39|27.0|34.17|221.18|266.0
66|22.91|15.08|11.55|12.4|18.48|14.28|19.34|114.04|130.0
67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
68|604.53|605.92|609.61|613.9|593.33|589.39|611.75|4228.43|4201.0
69|131.9|144.86|136.62|124.26|168.47|129.3|119.21|954.62|936.0
70|228.88|253.25|287.94|215.5|238.46|220.22|171.15|1615.4|1078.0
71|348.23|63.42|69.78|96.86|72.25|76.33|132.47|859.34|2206.0
72|0.01|0.01|0.01|0.01|0.01|0.01|0.01|0.07|0.0
73|65.83|66.12|90.66|68.68|89.78|63.49|86.1|530.66|517.0
74|240.64|244.6|251.55|244.77|244.53|249.22|242.7|1718.01|1698.0
75|230.6|244.68|192.39|165.89|236.86|161.58|217.03|1449.03|1359.0
76|91.0|99.52|136.38|120.47|100.47|117.73|125.92|791.49|730.0
77|171.58|365.46|144.75|232.35|173.51|196.64|189.47|1473.76|1507.0
78|118.88|53.08|199.23|269.63|290.84|284.53|241.18|1457.37|1516.0
79|1.3|0.18|0.14|0.32|3.66|5.11|2.01|12.72|22.0
80|95.12|114.92|98.93|81.59|96.46|119.09|84.65|690.76|716.0
81|426.44|409.73|373.69|380.34|376.19|362.91|374.62|2703.92|2654.0
82|197.84|207.31|242.38|214.59|214.83|220.76|225.68|1523.39|1588.0
83|76.17|96.16|47.79|35.44|37.65|39.23|98.38|430.82|349.0
84|188.73|198.72|226.99|192.84|194.08|273.25|216.26|1490.87|1517.0
85|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
86|32.57|17.0|15.42|20.2|22.23|28.17|32.66|168.25|120.0
87|263.3|228.59|225.74|208.36|254.92|208.38|256.24|1645.53|1668.0
88|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
89|295.61|287.46|307.29|343.29|370.86|373.8|351.06|2329.37|2492.0
90|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
91|215.67|194.12|178.77|247.3|239.3|218.42|206.4|1499.98|1531.0
92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
93|373.88|373.59|412.68|356.17|325.84|301.96|325.09|2469.21|2524.0
94|195.26|173.7|168.33|210.29|163.98|178.25|186.44|1276.25|1321.0
95|125.47|121.25|127.33|110.68|120.06|124.42|122.37|851.58|836.0
96|126.08|292.04|866.55|603.42|553.71|810.18|564.47|3816.45|11864.0
97|186.04|206.42|209.73|205.56|186.37|208.67|174.88|1377.67|1391.0
98|219.3|243.24|162.64|181.85|157.39|154.31|194.35|1313.08|1220.0
99|131.81|211.51|139.53|200.11|187.83|190.71|167.41|1228.91|1151.0
100|573.78|702.05|493.3|393.66|445.49|471.92|558.36|3638.56|3868.0
101|30.13|43.86|63.96|46.31|81.32|66.39|62.09|394.06|691.0
102|332.81|325.62|307.98|337.06|314.51|300.5|362.81|2281.29|2412.0
103|362.15|247.03|239.42|266.96|201.16|258.69|253.37|1828.78|1661.0
104|392.99|369.84|365.37|420.72|426.11|392.24|376.08|2743.35|2755.0
105|226.7|224.91|386.47|258.68|197.36|444.57|180.41|1919.1|2068.0
106|246.79|236.98|225.28|205.91|189.28|188.18|183.2|1475.62|1128.0
107|202.56|238.13|211.17|210.77|229.4|216.42|223.64|1532.09|1523.0
108|659.71|660.57|655.28|644.89|573.71|598.91|616.49|4409.56|4444.0
109|204.92|182.17|169.64|177.53|152.93|160.95|173.57|1221.71|1230.0
110|288.06|244.43|219.63|259.22|426.33|223.37|216.93|1877.97|1509.0
111|8071.27|7811.5|7706.17|7920.5|8481.67|7782.0|8879.1|56652.21|60692.0
112|410.94|431.22|454.84|395.57|383.4|464.57|409.53|2950.07|2820.0
113|413.98|372.18|344.8|351.62|338.14|367.11|380.57|2568.4|2728.0
114|683.97|621.83|540.97|540.5|515.38|512.27|512.33|3927.25|3211.0
115|280.94|251.65|274.71|287.17|215.63|232.43|233.9|1776.43|1594.0
116|81.55|121.39|139.38|139.31|146.82|144.97|130.37|903.79|1074.0
117|0.01|0.85|109.4|109.24|108.97|108.93|109.37|546.77|546.0
118|484.46|503.05|354.6|371.88|441.6|457.26|496.88|3109.73|3736.0
119|235.89|379.58|212.46|247.71|203.83|172.32|147.04|1598.83|1511.0
120|123.87|22.56|644.78|638.93|736.4|638.27|676.18|3480.99|3167.0
121|426.98|471.23|521.19|450.39|556.13|454.71|515.58|3396.21|3332.0
122|0.77|3.18|12.11|14.91|11.16|14.61|7.62|64.36|62.0
123|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
124|215.5|195.95|692.54|714.81|778.88|891.95|785.7|4275.33|3704.0
125|518.9|543.25|541.24|541.22|584.41|568.43|554.4|3851.85|3971.0
126|305.65|333.07|319.49|323.23|321.73|329.57|360.34|2293.08|2689.0
127|625.84|473.98|568.99|487.93|548.45|445.54|483.88|3634.61|3730.0
128|251.7|240.62|242.53|252.52|282.23|252.7|240.02|1762.32|1793.0
129|267.73|327.73|359.92|299.44|343.28|382.21|305.57|2285.88|2340.0
130|232.95|187.13|197.25|191.64|183.27|208.23|184.79|1385.26|1301.0
131|128.56|90.6|124.27|124.91|111.67|94.67|150.66|825.34|818.0
132|358.88|324.68|363.42|343.32|351.11|345.0|361.52|2447.93|2456.0
133|266.98|445.67|827.3|550.85|735.57|697.1|550.19|4073.66|4118.0
134|584.38|624.52|765.3|627.19|644.43|680.88|657.64|4584.34|4646.0
135|520.45|477.53|480.5|455.43|439.83|389.87|401.6|3165.21|2459.0
136|118.75|99.2|108.17|99.26|83.69|85.11|87.08|681.26|600.0
137|226.25|215.9|178.0|244.19|211.71|228.65|262.71|1567.41|1600.0
138|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
139|249.97|315.57|257.62|309.0|298.74|307.71|343.7|2082.31|2083.0
140|212.97|233.55|157.65|247.8|189.79|231.67|228.57|1502.0|1512.0
141|293.43|389.73|327.63|335.79|337.34|325.94|373.43|2383.29|2804.0
142|201.15|137.35|162.2|170.79|172.23|168.18|123.83|1135.73|1109.0
143|124.73|109.21|156.38|119.46|111.06|148.25|137.96|907.05|814.0
144|234.94|241.77|212.95|248.97|250.19|331.47|288.7|1808.99|1987.0
145|79.55|102.14|139.5|117.69|94.9|130.46|95.57|759.81|1443.0
146|371.89|322.18|254.14|302.37|301.99|351.75|318.2|2222.52|2308.0
147|216.04|185.5|219.83|233.74|216.58|239.87|229.77|1541.33|1632.0
148|1407.94|1351.33|192.08|1068.01|1271.03|1225.63|1395.14|7911.16|8154.0
149|9.64|9.31|8.26|11.17|10.44|11.01|10.74|70.57|86.0
150|162.64|160.03|153.79|76.94|104.54|90.11|68.24|816.29|641.0
151|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
152|243.14|210.13|205.41|236.85|160.59|214.57|209.65|1480.34|1420.0
153|307.94|268.05|280.7|226.94|226.72|295.76|248.83|1854.94|1861.0
154|149.38|331.73|207.99|228.65|269.76|230.57|260.56|1678.64|1601.0
155|43.16|63.39|85.08|120.77|143.22|143.07|155.65|754.34|942.0
156|242.96|197.96|184.94|215.47|176.6|203.95|147.59|1369.47|1290.0
157|161.88|201.35|158.76|197.35|176.67|167.36|165.65|1229.02|1262.0
158|114.51|180.67|167.09|137.09|155.83|146.9|197.07|1099.16|1137.0
159|450.4|445.66|453.65|441.09|515.1|513.64|438.4|3257.94|3475.0
160|240.71|229.5|224.94|252.29|228.86|247.2|236.23|1659.73|1470.0
161|196.18|172.15|181.44|150.17|159.2|150.34|147.05|1156.53|1106.0
162|219.4|221.64|212.65|224.29|213.77|235.43|210.51|1537.69|1594.0
163|73.05|68.65|74.28|73.34|78.06|77.91|81.47|526.76|500.0
164|191.53|188.67|188.18|195.23|191.08|187.42|185.18|1327.29|1133.0
165|97.08|98.28|114.75|66.22|71.44|92.55|78.58|618.9|548.0
166|223.1|211.38|183.45|192.17|178.38|193.01|158.46|1339.95|1276.0
167|45.54|130.37|180.77|219.19|234.17|225.03|173.44|1208.51|1478.0
168|500.03|323.18|335.47|306.48|287.07|284.2|340.0|2376.43|2320.0
169|360.57|382.71|412.37|379.39|351.7|381.47|362.81|2631.02|2566.0
170|190.62|187.99|187.84|190.47|183.23|198.54|174.12|1312.81|1290.0
171|331.93|341.24|345.52|367.61|359.4|269.89|306.62|2322.21|2145.0
172|30.19|127.97|129.28|144.3|156.78|185.23|154.88|928.63|1157.0
173|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
174|283.37|258.66|205.72|286.26|246.74|233.2|306.65|1820.6|1822.0
175|605.84|615.37|583.02|569.98|542.47|539.74|591.61|4048.03|3968.0
176|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
177|263.61|232.66|272.38|218.97|204.93|221.53|243.63|1657.71|1616.0
178|194.3|206.14|204.85|235.98|203.4|226.57|222.88|1494.12|1418.0
179|436.27|368.13|425.96|362.22|414.6|388.85|331.66|2727.69|2961.0
180|0.0|0.0|0.07|0.0|0.0|6.8|98.09|104.96|952.0
181|176.8|176.11|182.52|169.74|202.13|173.2|175.86|1256.36|1242.0
182|172.35|178.86|193.91|160.54|181.12|204.2|210.95|1301.93|1300.0
183|563.37|526.6|463.84|423.21|445.79|509.3|532.98|3465.09|3690.0
184|134.42|141.26|144.92|105.03|119.84|146.56|127.12|919.15|876.0
185|7.21|53.58|70.48|79.58|88.79|66.19|79.74|445.57|722.0
186|299.07|277.87|296.73|325.8|303.77|265.43|294.87|2063.54|2066.0
187|400.18|348.47|365.31|341.79|354.73|319.59|326.87|2456.94|2425.0
188|0.37|0.79|1.7|5.7|8.87|2.27|11.72|31.42|46.0
189|331.51|317.82|368.68|348.87|417.55|337.79|317.35|2439.57|2459.0
190|360.15|423.8|379.27|412.0|473.66|527.25|393.01|2969.14|2994.0
191|33.38|57.07|84.45|79.3|38.0|49.16|56.28|397.64|447.0
192|35.18|34.03|33.4|35.74|37.21|34.87|37.43|247.86|267.0
193|198.51|204.85|192.41|204.45|198.6|193.95|210.42|1403.19|1439.0
194|232.21|192.7|296.09|399.67|374.81|411.33|318.33|2225.14|2245.0
195|315.23|33.49|103.61|394.86|367.61|456.76|400.06|2071.62|2168.0
196|217.18|196.89|168.42|191.31|164.99|183.79|199.19|1321.77|1255.0
197|432.12|383.44|378.75|475.72|393.74|388.24|388.79|2840.8|2560.0
198|129.84|51.6|51.77|56.06|47.56|54.41|67.88|459.12|478.0
199|0.33|0.52|0.4|0.5|0.34|0.61|0.27|2.97|3.0
200|242.67|274.57|318.47|278.9|242.87|360.23|340.48|2058.19|2152.0
201|348.16|345.21|354.19|330.57|357.0|331.0|344.94|2411.07|1934.0
202|2.83|44.99|177.41|234.96|168.53|160.51|140.25|929.48|860.0
203|62.19|76.69|77.8|76.86|73.64|83.19|78.2|528.57|581.0
204|41.6|58.67|27.61|46.37|67.34|44.29|39.53|325.41|367.0
205|322.99|344.19|358.76|463.83|329.06|374.18|311.61|2504.62|2452.0
206|40.2|36.8|37.28|43.93|31.9|32.67|32.9|255.68|244.0
207|120.5|226.34|163.64|122.02|118.11|102.66|126.25|979.52|888.0
208|169.64|218.96|200.36|154.46|198.98|190.54|159.51|1292.45|1237.0
209|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
210|466.95|481.09|465.26|449.17|404.9|417.59|402.17|3087.13|2822.0
211|85.85|37.99|173.57|152.57|220.12|212.83|230.22|1113.15|1234.0
212|46.63|66.4|98.49|67.71|70.89|79.27|70.18|499.57|425.0
213|237.09|239.73|222.61|246.19|229.13|231.88|227.44|1634.07|1673.0
214|220.22|257.05|253.87|339.17|354.49|326.58|292.05|2043.43|1870.0
215|109.31|98.47|79.01|62.55|71.11|62.6|85.3|568.35|535.0
216|140.82|229.37|243.76|191.55|285.39|266.04|221.07|1578.0|1807.0
217|303.41|264.24|212.2|218.91|236.17|256.68|230.52|1722.13|1546.0
218|6759.07|6687.69|5779.61|6652.14|7192.45|5766.22|4811.16|43648.34|22136.0
219|0.19|0.19|0.19|0.19|0.19|0.19|0.19|1.33|1.0
220|557.43|542.12|558.69|580.88|573.14|569.72|591.67|3973.65|4280.0
221|136.13|208.76|173.2|209.22|206.92|181.71|167.11|1283.05|1264.0
222|263.65|293.8|385.33|335.14|283.21|268.44|283.0|2112.57|1863.0
223|126.07|168.0|149.07|156.63|161.98|141.2|195.89|1098.84|1142.0
224|240.22|212.95|252.4|238.43|247.28|272.86|279.98|1744.12|1725.0
225|198.03|179.25|191.75|173.9|180.5|200.52|206.47|1330.42|1360.0
226|4.97|2.47|74.08|101.33|117.45|120.45|92.11|512.86|552.0
227|166.79|153.32|177.21|163.24|134.32|140.9|187.73|1123.51|1060.0
228|247.6|225.06|165.75|192.42|234.19|229.77|234.58|1529.37|1459.0
229|150.88|187.79|151.64|147.72|185.38|159.47|156.54|1139.42|1106.0
230|57.65|55.44|75.66|84.17|58.47|69.22|69.42|470.03|455.0
231|4019.11|3874.01|3086.8|3076.78|2400.43|2986.57|2512.46|21956.16|22607.0
232|403.88|453.48|407.57|412.03|403.41|407.88|476.11|2964.36|2814.0
233|53.67|44.54|51.02|49.91|42.87|54.09|45.44|341.54|340.0
234|119.98|103.65|119.58|119.55|103.38|143.11|100.63|809.88|814.0
235|160.07|111.16|115.89|109.63|140.15|163.55|135.81|936.26|963.0
236|296.12|287.5|264.51|239.52|206.52|220.1|213.73|1728.0|1735.0
237|58.97|61.6|47.33|55.7|55.36|50.54|56.94|386.44|471.0
238|25.64|17.49|15.35|18.19|10.27|12.28|10.39|109.61|88.0
239|127.38|48.0|49.83|151.12|106.45|47.0|77.45|607.23|691.0
240|235.81|190.96|228.93|241.67|245.17|236.68|307.42|1686.64|1706.0
241|198.9|219.61|200.35|185.82|201.5|204.58|204.62|1415.38|1354.0
242|2.56|1.57|5.62|3.27|0.63|2.27|0.48|16.4|134.0
243|286.37|232.53|256.88|220.37|254.37|271.31|265.17|1787.0|1808.0
244|89.34|83.2|81.86|83.83|88.67|86.21|84.86|597.97|639.0
245|204.76|181.43|161.91|150.49|165.04|177.05|169.09|1209.77|1161.0
246|6.5|28.91|54.36|39.96|42.77|47.2|47.2|266.9|338.0
247|199.3|284.57|264.79|246.02|310.52|287.84|274.84|1867.88|1921.0
248|0.52|0.77|0.82|0.81|1.24|1.03|1.08|6.27|10.0
249|4.58|2.87|187.61|223.76|153.03|170.88|163.02|905.75|904.0
250|207.1|180.76|199.7|200.02|201.77|212.6|195.59|1397.54|1381.0
251|243.86|256.19|241.63|243.73|252.8|248.98|258.5|1745.69|1749.0
252|263.59|212.14|263.11|234.44|256.16|235.44|210.48|1675.36|1777.0
253|37.01|45.7|46.7|55.58|58.36|57.55|52.34|353.24|324.0
254|370.38|280.89|309.91|302.62|357.88|459.04|492.17|2572.89|2719.0
255|224.81|200.16|197.05|211.25|217.32|209.41|162.08|1422.08|1465.0
256|109.59|180.13|118.91|140.46|135.97|161.52|170.87|1017.45|1225.0
257|144.35|198.46|206.64|176.41|194.77|193.86|196.22|1310.71|1530.0
258|265.55|332.64|363.32|412.94|348.02|397.13|318.22|2437.82|2177.0
259|126.05|224.01|119.85|162.93|141.26|114.0|101.85|989.95|951.0
260|44.37|47.69|56.96|54.03|49.82|69.73|78.28|400.88|611.0
261|207.97|159.02|189.85|156.34|163.12|159.28|168.48|1204.06|1200.0
262|155.06|160.85|144.12|136.46|153.83|157.78|150.35|1058.45|1069.0
263|373.05|303.7|306.6|361.51|368.73|331.62|323.22|2368.43|2274.0
264|275.11|255.75|222.16|255.87|250.77|269.62|237.44|1766.72|1721.0
265|0.45|0.45|0.45|0.45|0.45|0.45|0.45|3.15|3.0
266|6.28|0.67|2.99|12.23|0.87|0.2|5.53|28.77|24.0
267|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
268|519.7|521.23|548.55|523.72|548.2|522.89|562.22|3746.51|3713.0
269|180.22|194.84|178.0|220.08|162.27|186.73|211.57|1333.71|1453.0
270|252.6|230.15|227.74|258.88|249.48|238.22|208.67|1665.74|1495.0
271|185.64|177.96|158.54|158.83|173.76|160.24|178.33|1193.3|1134.0
272|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
273|38.7|36.43|45.7|59.4|74.82|97.03|99.09|451.17|702.0
274|87.54|128.51|247.29|249.48|274.95|224.39|192.72|1404.88|1226.0
275|93.47|17.89|138.5|170.74|162.58|207.07|196.86|987.11|1039.0
276|230.29|215.05|225.49|201.51|189.23|195.77|214.73|1472.07|1364.0
277|60.0|65.16|57.56|67.15|77.07|74.26|67.96|469.16|458.0
278|656.84|575.72|624.06|578.99|595.72|571.3|622.32|4224.95|4107.0
279|0.07|0.07|0.07|0.07|0.07|0.07|0.07|0.49|0.0
280|242.44|188.15|195.89|229.18|243.33|234.93|227.84|1561.76|1577.0
281|96.35|89.9|108.4|87.05|111.69|106.34|85.62|685.35|687.0
282|373.02|319.12|474.67|198.25|317.77|340.36|333.37|2356.56|2165.0
283|0.02|0.02|0.02|0.02|0.02|0.02|0.02|0.14|0.0
284|0.72|1.74|2.61|2.77|1.05|0.6|6.16|15.65|20.0
285|106.16|80.83|155.17|111.73|107.52|85.31|114.3|761.02|496.0
286|27.98|29.27|43.33|30.11|27.84|38.27|29.31|226.11|238.0
287|340.63|325.11|336.4|361.69|302.91|339.27|292.77|2298.78|2122.0
288|50.64|43.45|44.4|68.27|48.74|58.98|74.46|388.94|683.0
289|215.77|242.57|205.87|176.21|194.45|209.86|187.36|1432.09|1357.0
290|66.36|68.47|155.84|78.78|490.23|317.17|139.18|1316.03|1533.0
291|360.39|336.01|315.4|362.98|362.18|344.63|319.87|2401.46|2270.0
292|51371.33|49012.67|52315.0|60483.17|59404.17|60488.83|58852.5|391927.67|421419.0
293|329.89|318.03|257.51|261.56|274.04|258.3|244.82|1944.15|2048.0
294|0.64|0.0|1.64|6.14|2.08|0.45|3.4|14.35|12.0
295|233.94|268.04|256.98|228.86|290.64|265.31|221.17|1764.94|1907.0
296|55.38|23.61|76.74|93.41|110.41|102.76|65.42|527.73|571.0
297|0.0|7.13|6.9|23.03|33.6|3.3|19.27|93.23|126.0
298|368.08|276.46|265.89|358.73|274.92|305.53|277.22|2126.83|2118.0
299|395.73|355.03|307.0|276.02|251.81|249.87|258.68|2094.14|1683.0
300|286.66|283.89|235.4|236.91|242.63|233.29|254.71|1773.49|1591.0
301|143.91|124.57|135.65|112.83|126.98|128.15|126.25|898.34|839.0
302|222.71|226.9|194.95|172.45|182.44|254.9|217.35|1471.7|1395.0
303|250.89|239.19|391.46|325.23|334.18|309.12|277.4|2127.47|2145.0
304|173.34|197.26|169.58|146.22|152.06|222.92|210.67|1272.05|1355.0
305|127.39|178.55|170.05|149.27|211.15|150.94|223.42|1210.77|1301.0
306|85.96|86.08|68.94|98.81|82.79|74.21|63.32|560.11|913.0
307|245.05|271.97|277.52|280.43|251.66|311.67|266.98|1905.28|1930.0
308|95.73|99.42|107.62|95.47|77.1|91.33|66.93|633.6|721.0
309|116.96|224.2|172.63|128.11|170.5|202.03|124.53|1138.96|1052.0
310|213.69|191.58|248.92|210.84|218.0|239.15|218.87|1541.05|1593.0
311|83.22|87.31|96.15|103.59|116.37|121.79|128.67|737.1|784.0
312|241.97|349.36|325.31|348.35|288.33|287.41|296.5|2137.23|2054.0
313|61.8|62.86|40.58|35.15|40.22|34.51|40.98|316.1|319.0
314|148.86|151.15|142.1|123.34|178.22|145.17|128.42|1017.26|833.0
315|251.27|219.76|181.14|243.9|269.63|239.93|231.5|1637.13|1688.0
316|203.13|112.34|93.28|73.87|82.88|102.13|95.15|762.78|621.0
317|147.35|185.41|156.42|110.38|107.55|125.63|118.05|950.79|779.0
318|310.32|378.74|338.34|349.9|359.84|345.45|330.11|2412.7|2281.0
319|302.77|396.02|352.53|314.27|368.97|343.93|337.76|2416.25|2603.0
320|9.04|27.29|18.98|33.5|22.66|24.35|26.63|162.45|178.0
321|253.63|208.35|198.77|167.73|213.6|188.79|179.31|1410.18|1371.0
322|288.77|234.97|230.04|228.64|181.67|198.33|192.61|1555.03|1115.0
323|0.67|0.69|0.69|0.69|0.67|0.53|0.22|4.16|0.0
324|5.45|40.07|115.32|154.17|136.32|141.39|169.0|761.72|1092.0
325|220.55|282.3|216.79|244.66|198.23|226.74|217.2|1606.47|1508.0
326|2.55|5.1|17.65|7.3|16.67|5.53|8.63|63.43|81.0
327|178.5|226.34|276.41|174.51|213.42|273.99|207.51|1550.68|1626.0
328|231.5|227.8|238.74|234.89|241.39|242.1|231.62|1648.04|1591.0
329|267.65|381.44|260.46|280.91|224.75|350.05|313.42|2078.68|2142.0
330|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
331|216.76|49.44|331.06|348.79|408.43|389.49|360.77|2104.74|2216.0
332|203.82|175.29|157.39|176.75|180.45|193.28|206.02|1293.0|1267.0
333|63.37|88.62|97.47|83.9|68.87|70.94|87.79|560.96|540.0
334|451.05|228.0|1336.9|1435.44|1606.87|1411.31|1444.08|7913.65|8050.0
335|709.95|685.95|5472.33|5186.7|5057.76|5065.63|5133.98|27312.3|26577.0
336|307.83|338.2|179.59|227.07|189.14|193.62|238.72|1674.17|1269.0
337|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
338|127.27|157.81|162.14|158.87|129.39|158.73|154.09|1048.3|1329.0
339|386.94|390.3|361.97|375.34|358.64|346.83|338.37|2558.39|2273.0
340|103.73|121.37|131.29|120.63|142.99|116.48|85.04|821.53|700.0
341|147.55|390.24|150.75|167.1|215.01|113.24|87.5|1271.39|1896.0
342|497.69|501.17|366.52|379.34|468.04|437.37|410.11|3060.24|3185.0
343|319.55|361.14|352.99|383.78|353.14|347.95|318.26|2436.81|2502.0
344|126.8|177.54|89.97|81.28|111.3|98.26|92.33|777.48|717.0
345|14.37|11.45|12.4|8.29|15.94|13.62|10.99|87.06|96.0
346|494.69|523.82|491.85|504.59|492.14|493.76|493.76|3494.61|3456.0
347|143.47|143.47|143.47|143.47|145.96|154.56|157.68|1032.08|1180.0
348|14.92|54.66|98.92|141.25|142.34|78.01|72.2|602.3|536.0
349|362.78|378.43|381.33|358.19|373.33|370.66|416.74|2641.46|2486.0
350|8.72|11.78|6.05|11.55|6.66|5.21|7.94|57.91|62.0
351|347.33|328.61|323.45|278.82|277.6|365.96|282.28|2204.05|2175.0
352|349.42|343.65|369.32|372.6|374.38|363.64|358.91|2531.92|2619.0
353|456.96|486.33|569.85|633.06|485.16|580.44|491.8|3703.6|3120.0
